Date,Low,Open,Volume,High,Close,Adjusted Close
13-07-2000,17.658199310302734,18.215240478515625,2124395,18.215240478515625,17.658199310302734,10.991034507751465
14-07-2000,17.658199310302734,17.658199310302734,1449063,18.827985763549805,18.60516929626465,11.580461502075195
17-07-2000,17.99242401123047,18.49376106262207,626413,18.49376106262207,18.103832244873047,11.268414497375488
18-07-2000,17.88101577758789,17.88101577758789,2688649,18.215240478515625,18.159536361694336,11.30308723449707
19-07-2000,17.93671989440918,18.215240478515625,1516832,18.54946517944336,18.215240478515625,11.33775520324707
20-07-2000,18.326648712158203,18.326648712158203,2468176,18.883689880371094,18.326648712158203,11.407103538513184
21-07-2000,18.326648712158203,18.49376106262207,890307,18.716577529907227,18.49376106262207,11.51111888885498
24-07-2000,17.8253116607666,18.103832244873047,860013,18.270944595336914,18.270944595336914,11.372428894042969
25-07-2000,18.048128128051758,18.159536361694336,1466791,18.883689880371094,18.716577529907227,11.649807929992676
26-07-2000,18.43805694580078,18.716577529907227,1390943,18.939393997192383,18.54946517944336,11.545793533325195
27-07-2000,18.048128128051758,18.54946517944336,1563170,18.939393997192383,18.215240478515625,11.33775520324707
28-07-2000,17.8253116607666,17.88101577758789,911962,18.215240478515625,18.103832244873047,11.268414497375488
31-07-2000,17.99242401123047,18.270944595336914,2730050,18.827985763549805,18.716577529907227,11.649807929992676
01-08-2000,18.49376106262207,18.660873413085938,2287534,18.939393997192383,18.827985763549805,11.71915054321289
02-08-2000,18.43805694580078,18.716577529907227,1530745,18.827985763549805,18.60516929626465,11.580461502075195
03-08-2000,17.658199310302734,18.60516929626465,3767788,18.660873413085938,17.93671989440918,11.164395332336426
04-08-2000,17.26827049255371,17.93671989440918,4718234,18.103832244873047,18.103832244873047,11.268414497375488
07-08-2000,18.382352828979492,18.43805694580078,4259561,19.942068099975586,19.942068099975586,12.412590026855469
08-08-2000,20.721925735473633,21.278966903686523,11405130,21.724599838256836,20.777629852294922,12.93266773223877
09-08-2000,20.164884567260742,20.721925735473633,3920717,21.167558670043945,20.27629280090332,12.620621681213379
10-08-2000,20.27629280090332,20.499109268188477,4870826,21.39037322998047,20.499109268188477,12.759310722351074
11-08-2000,20.889036178588867,21.39037322998047,2556365,21.613191604614258,21.39037322998047,13.31406021118164
14-08-2000,20.499109268188477,21.39037322998047,1473971,21.50178337097168,20.499109268188477,12.759310722351074
15-08-2000,21.000446319580078,21.33466911315918,1746617,21.446077346801758,21.223262786865234,13.210046768188477
16-08-2000,20.666221618652344,21.33466911315918,907137,21.39037322998047,20.94474220275879,13.036691665649414
17-08-2000,20.94474220275879,21.278966903686523,1054007,21.50178337097168,21.33466911315918,13.279389381408691
18-08-2000,20.94474220275879,21.000446319580078,1191227,21.446077346801758,21.33466911315918,13.279389381408691
21-08-2000,20.610517501831055,21.223262786865234,1030669,21.446077346801758,20.94474220275879,13.036691665649414
22-08-2000,20.833332061767578,21.278966903686523,2063470,21.55748748779297,21.39037322998047,13.31406021118164
23-08-2000,21.111854553222656,21.167558670043945,1526593,22.281639099121094,22.225936889648438,13.834144592285156
24-08-2000,21.50178337097168,22.17023277282715,1665048,22.393047332763672,21.613191604614258,13.45274829864502
25-08-2000,21.000446319580078,21.668895721435547,808513,21.668895721435547,21.056150436401367,13.10603141784668
28-08-2000,20.833332061767578,20.94474220275879,1019674,21.167558670043945,20.94474220275879,13.036691665649414
29-08-2000,20.94474220275879,21.056150436401367,1391504,21.613191604614258,21.39037322998047,13.31406021118164
30-08-2000,21.33466911315918,21.39037322998047,2070875,22.17023277282715,22.11452865600586,13.76479721069336
31-08-2000,21.55748748779297,22.11452865600586,1320370,22.225936889648438,21.668895721435547,13.4874267578125
01-09-2000,21.39037322998047,21.83600616455078,1860949,22.44875144958496,22.17023277282715,13.799473762512207
05-09-2000,21.167558670043945,21.724599838256836,2147171,22.225936889648438,21.613191604614258,13.45274829864502
06-09-2000,21.780302047729492,21.83600616455078,1396890,22.05882453918457,21.83600616455078,13.591438293457031
07-09-2000,21.724599838256836,22.05882453918457,1563956,22.225936889648438,21.94741439819336,13.660778999328613
08-09-2000,21.89171028137207,22.00311851501465,480216,22.56015968322754,22.337343215942383,13.903486251831055
11-09-2000,21.613191604614258,22.50445556640625,1712957,22.67156982421875,22.11452865600586,13.76479721069336
12-09-2000,21.278966903686523,22.225936889648438,2205403,22.225936889648438,21.94741439819336,13.660778999328613
13-09-2000,21.613191604614258,21.94741439819336,2722757,23.11720085144043,22.72727394104004,14.14619255065918
14-09-2000,21.89171028137207,22.50445556640625,2049670,22.50445556640625,22.281639099121094,13.868816375732422
15-09-2000,21.780302047729492,22.225936889648438,1037401,22.281639099121094,21.89171028137207,13.626112937927246
18-09-2000,21.39037322998047,22.05882453918457,1522891,22.11452865600586,21.613191604614258,13.45274829864502
19-09-2000,21.223262786865234,21.724599838256836,1538374,22.225936889648438,22.00311851501465,13.695454597473145
20-09-2000,20.833332061767578,22.11452865600586,2333872,22.281639099121094,21.613191604614258,13.45274829864502
21-09-2000,21.111854553222656,21.55748748779297,2179148,21.55748748779297,21.446077346801758,13.348736763000488
22-09-2000,21.167558670043945,21.278966903686523,1059168,22.225936889648438,22.05882453918457,13.73012924194336
25-09-2000,21.89171028137207,22.67156982421875,2600235,22.894384384155273,21.89171028137207,13.626112937927246
26-09-2000,22.05882453918457,22.17023277282715,1434926,22.61586570739746,22.56015968322754,14.04217529296875
27-09-2000,22.281639099121094,22.782976150512695,4230613,23.841354370117188,23.507129669189453,14.631596565246582
28-09-2000,23.507129669189453,23.61853790283203,2183861,24.621212005615234,24.23128318786621,15.082340240478516
29-09-2000,23.340017318725586,24.064170837402344,1592903,24.398395538330078,23.395721435546875,14.562254905700684
02-10-2000,22.393047332763672,22.72727394104004,1869028,23.841354370117188,23.507129669189453,14.631596565246582
03-10-2000,22.72727394104004,23.507129669189453,1330019,23.67424201965332,22.72727394104004,14.14619255065918
04-10-2000,22.05882453918457,22.838680267333984,1667516,22.894384384155273,22.17023277282715,13.799473762512207
05-10-2000,21.94741439819336,22.00311851501465,2497123,23.562833786010742,23.340017318725586,14.527582168579102
06-10-2000,22.281639099121094,23.7856502532959,1627461,23.841354370117188,23.340017318725586,14.527582168579102
09-10-2000,22.950088500976562,23.284313201904297,509612,23.61853790283203,23.17290687561035,14.423571586608887
10-10-2000,22.44875144958496,23.06149673461914,1102589,23.228609085083008,22.838680267333984,14.21553897857666
11-10-2000,22.44875144958496,22.782976150512695,1513915,23.11720085144043,22.50445556640625,14.007501602172852
12-10-2000,21.50178337097168,22.72727394104004,2412412,22.782976150512695,21.55748748779297,13.418081283569336
13-10-2000,21.668895721435547,21.724599838256836,1938479,22.281639099121094,22.281639099121094,13.868816375732422
16-10-2000,22.17023277282715,22.61586570739746,1382416,23.17290687561035,22.61586570739746,14.0768461227417
17-10-2000,22.67156982421875,22.72727394104004,766214,23.17290687561035,22.950088500976562,14.284876823425293
18-10-2000,21.724599838256836,22.72727394104004,3413909,22.950088500976562,22.950088500976562,14.284876823425293
19-10-2000,22.11452865600586,22.838680267333984,2254210,23.17290687561035,22.17023277282715,13.799473762512207
20-10-2000,21.39037322998047,22.05882453918457,1463761,22.337343215942383,21.50178337097168,13.383408546447754
23-10-2000,20.833332061767578,21.39037322998047,2250620,21.55748748779297,21.167558670043945,13.175375938415527
24-10-2000,21.000446319580078,21.056150436401367,1500338,22.05882453918457,21.83600616455078,13.591438293457031
25-10-2000,21.724599838256836,21.780302047729492,1622300,23.11720085144043,22.05882453918457,13.73012924194336
26-10-2000,21.39037322998047,22.281639099121094,1796771,22.56015968322754,21.613191604614258,13.45274829864502
27-10-2000,21.83600616455078,21.83600616455078,1206150,22.281639099121094,22.11452865600586,13.76479721069336
30-10-2000,22.281639099121094,22.281639099121094,3110296,24.2869873046875,23.72994613647461,14.77028751373291
31-10-2000,23.562833786010742,24.064170837402344,3206900,24.84402847290039,24.621212005615234,15.325043678283691
01-11-2000,24.454099655151367,24.454099655151367,2791536,25.846702575683594,25.40106964111328,15.810444831848145
02-11-2000,24.2869873046875,25.066844940185547,3525997,25.846702575683594,24.621212005615234,15.325043678283691
03-11-2000,23.395721435546875,24.509803771972656,6294981,24.676916122436523,23.507129669189453,14.738304138183594
06-11-2000,23.00579261779785,23.06149673461914,1890233,23.562833786010742,23.228609085083008,14.563677787780762
07-11-2000,23.17290687561035,23.228609085083008,3283084,24.89973258972168,24.175579071044922,15.157397270202637
08-11-2000,24.23128318786621,24.2869873046875,1410466,25.56818199157715,24.84402847290039,15.576498031616211
09-11-2000,24.95543670654297,24.95543670654297,2307842,26.57085609436035,26.459447860717773,16.58932113647461
10-11-2000,25.958110809326172,26.292335510253906,2279792,27.072193145751953,26.62656021118164,16.694095611572266
13-11-2000,25.233957290649414,26.403743743896484,2480630,26.403743743896484,25.40106964111328,15.92574405670166
14-11-2000,25.011140823364258,25.51247787475586,2156260,26.180927276611328,25.122549057006836,15.75112247467041
15-11-2000,24.95543670654297,24.95543670654297,4754363,26.960784912109375,26.62656021118164,16.694095611572266
16-11-2000,26.348039627075195,26.62656021118164,3016497,27.3507137298584,27.3507137298584,17.148117065429688
17-11-2000,26.62656021118164,27.3507137298584,1945211,27.573528289794922,26.68226432800293,16.729019165039062
20-11-2000,25.40106964111328,26.68226432800293,1422247,26.68226432800293,25.902406692504883,16.24007225036621
21-11-2000,24.95543670654297,25.40106964111328,984892,25.56818199157715,25.066844940185547,15.716198921203613
22-11-2000,23.507129669189453,24.732620239257812,1989755,25.011140823364258,23.897058486938477,14.982773780822754
24-11-2000,24.064170837402344,24.119874954223633,745008,24.89973258972168,24.89973258972168,15.611424446105957
27-11-2000,25.122549057006836,25.122549057006836,1342136,25.958110809326172,25.45677375793457,15.960665702819824
28-11-2000,24.95543670654297,25.289661407470703,1968325,25.846702575683594,25.011140823364258,15.681272506713867
29-11-2000,24.565507888793945,25.011140823364258,1386455,25.289661407470703,24.84402847290039,15.576498031616211
30-11-2000,26.292335510253906,26.905080795288086,11023538,27.18360137939453,26.403743743896484,16.554386138916016
01-12-2000,26.236631393432617,27.29500961303711,6547655,27.29500961303711,26.57085609436035,16.659168243408203
04-12-2000,26.905080795288086,27.406417846679688,7270111,28.40909194946289,28.3533878326416,17.776765823364258
05-12-2000,27.684938430786133,28.743316650390625,6787539,28.854724884033203,28.631906509399414,17.951396942138672
06-12-2000,28.297683715820312,28.464794158935547,8015456,29.690284729003906,29.578876495361328,18.54511260986328
07-12-2000,29.801692962646484,29.913101196289062,12732232,30.860071182250977,30.63725471496582,19.208683013916016
08-12-2000,28.743316650390625,30.08021354675293,82177187,32.531192779541016,32.531192779541016,20.396133422851562
11-12-2000,30.58155059814453,31.653854370117188,19579461,31.695632934570312,31.417112350463867,19.697633743286133
12-12-2000,30.525846481323242,30.804367065429688,6208924,31.361408233642578,31.027183532714844,19.453161239624023
13-12-2000,29.857397079467773,31.027183532714844,5320412,31.082887649536133,30.02450942993164,18.824514389038086
14-12-2000,29.52317237854004,29.690284729003906,4205480,30.63725471496582,30.303030014038086,18.9991397857666
15-12-2000,30.303030014038086,30.7486629486084,6801115,31.30570411682129,31.19429588317871,19.557933807373047
18-12-2000,30.525846481323242,30.525846481323242,2761915,31.80704116821289,31.30570411682129,19.627788543701172
19-12-2000,29.913101196289062,30.860071182250977,4417763,31.19429588317871,30.191621780395508,18.929292678833008
20-12-2000,29.690284729003906,30.303030014038086,3256717,30.470142364501953,29.801692962646484,18.684814453125
21-12-2000,28.631906509399414,28.631906509399414,4488561,29.634580612182617,29.300357818603516,18.370494842529297
22-12-2000,29.133243560791016,29.41176414489746,2327365,30.247325897216797,30.247325897216797,18.964210510253906
26-12-2000,29.857397079467773,30.303030014038086,1887877,30.58155059814453,30.191621780395508,18.929292678833008
27-12-2000,30.13591766357422,30.191621780395508,1299276,30.7486629486084,30.525846481323242,19.13884162902832
28-12-2000,30.804367065429688,30.860071182250977,1239473,31.584224700927734,31.30570411682129,19.627788543701172
29-12-2000,31.19429588317871,31.7513370513916,848456,31.974153518676758,31.19429588317871,19.557933807373047
02-01-2001,30.13591766357422,31.25,2783345,31.30570411682129,30.303030014038086,18.9991397857666
03-01-2001,30.525846481323242,30.525846481323242,3738167,32.642601013183594,31.082887649536133,19.488086700439453
04-01-2001,27.963457107543945,31.082887649536133,5671710,31.19429588317871,29.077539443969727,18.230791091918945
05-01-2001,27.90775489807129,29.745988845825195,3510626,29.857397079467773,28.130569458007812,17.63707160949707
08-01-2001,28.130569458007812,28.130569458007812,2685844,29.634580612182617,29.300357818603516,18.370494842529297
09-01-2001,29.745988845825195,29.857397079467773,3772501,30.63725471496582,30.191621780395508,18.929292678833008
10-01-2001,29.300357818603516,30.08021354675293,2963426,30.13591766357422,29.690284729003906,18.61496353149414
11-01-2001,28.799020767211914,30.191621780395508,3961894,30.191621780395508,28.96613121032715,18.160940170288086
12-01-2001,27.127897262573242,29.021835327148438,3873144,29.133243560791016,27.629234313964844,17.322744369506836
16-01-2001,26.960784912109375,26.960784912109375,3011560,28.297683715820312,27.573528289794922,17.28782081604004
17-01-2001,27.629234313964844,27.79634666442871,1760530,28.074865341186523,27.79634666442871,17.427518844604492
18-01-2001,27.406417846679688,28.130569458007812,2401753,28.91042709350586,28.130569458007812,17.63707160949707
19-01-2001,27.462120056152344,28.130569458007812,2499592,28.241979598999023,27.684938430786133,17.357669830322266
22-01-2001,27.963457107543945,28.186275482177734,11278456,29.41176414489746,29.244651794433594,18.33556365966797
23-01-2001,28.799020767211914,29.41176414489746,1604909,29.801692962646484,29.356061935424805,18.405414581298828
24-01-2001,29.244651794433594,29.634580612182617,1356049,30.247325897216797,30.02450942993164,18.824514389038086
25-01-2001,29.300357818603516,30.247325897216797,1375460,30.303030014038086,29.690284729003906,18.61496353149414
26-01-2001,28.91042709350586,29.857397079467773,1696464,29.913101196289062,29.300357818603516,18.370494842529297
29-01-2001,29.16221046447754,29.304813385009766,1600870,29.857397079467773,29.56328010559082,18.535337448120117
30-01-2001,29.019607543945312,29.188947677612305,998131,30.12477684020996,29.848485946655273,18.714147567749023
31-01-2001,29.13547134399414,29.76827049255371,2941884,29.76827049255371,29.2513370513916,18.339754104614258
01-02-2001,29.2513370513916,29.269161224365234,1894497,29.857397079467773,29.857397079467773,18.719736099243164
02-02-2001,29.41176414489746,30.08021354675293,1847597,30.169340133666992,29.76827049255371,18.663856506347656
05-02-2001,29.23351287841797,29.991086959838867,1092491,30.08021354675293,30.08021354675293,18.85944175720215
06-02-2001,28.520498275756836,30.08021354675293,1287495,30.08021354675293,29.13547134399414,18.267118453979492
07-02-2001,29.13547134399414,29.13547134399414,1010137,30.026737213134766,29.91978645324707,18.758853912353516
08-02-2001,28.787879943847656,29.500890731811523,1049631,29.714794158935547,28.96613121032715,18.160940170288086
09-02-2001,28.520498275756836,29.41176414489746,1924006,29.500890731811523,28.92156982421875,18.13299560546875
12-02-2001,28.074865341186523,28.69875144958496,1849393,29.634580612182617,29.509803771972656,18.501808166503906
13-02-2001,28.69875144958496,29.41176414489746,1893263,29.946523666381836,28.80570411682129,18.06035614013672
14-02-2001,28.787879943847656,29.23351287841797,1256752,29.41176414489746,28.96613121032715,18.160940170288086
15-02-2001,27.8966121673584,28.60962677001953,3758812,28.832441329956055,28.074865341186523,17.602144241333008
16-02-2001,28.25311851501465,28.25311851501465,2721523,29.117647171020508,28.65418815612793,17.965362548828125
20-02-2001,27.80748748779297,28.743316650390625,1499890,28.787879943847656,27.985740661621094,17.546262741088867
21-02-2001,27.27272605895996,27.629234313964844,2061787,28.34224510192871,27.58466911315918,17.294797897338867
22-02-2001,26.336898803710938,26.916221618652344,3494469,27.34402847290039,26.880569458007812,16.853355407714844
23-02-2001,26.363636016845703,26.898395538330078,1498431,27.352941513061523,27.040998458862305,16.95393943786621
26-02-2001,27.1746883392334,27.718360900878906,2452019,27.97682762145996,27.647058486938477,17.333919525146484
27-02-2001,27.09447479248047,27.869874954223633,1868579,28.199642181396484,27.566844940185547,17.283626556396484
28-02-2001,27.139036178588867,27.789661407470703,1032577,27.85205078125,27.49554443359375,17.238927841186523
01-03-2001,27.18360137939453,27.450979232788086,1131313,27.70053482055664,27.629234313964844,17.322744369506836
02-03-2001,27.228164672851562,27.58466911315918,1340117,28.61853790283203,28.36898422241211,17.786542892456055
05-03-2001,27.80748748779297,28.36898422241211,1196052,28.69875144958496,28.475936889648438,17.853605270385742
06-03-2001,27.90552520751953,28.475936889648438,1361323,28.565061569213867,28.17290687561035,17.66361427307129
07-03-2001,28.074865341186523,28.34224510192871,1030333,28.565061569213867,28.395721435546875,17.803312301635742
08-03-2001,28.34224510192871,28.475936889648438,684644,28.832441329956055,28.672014236450195,17.97654151916504
09-03-2001,28.16399383544922,28.672014236450195,1607377,28.92156982421875,28.903743743896484,18.12181854248047
12-03-2001,27.352941513061523,29.3226375579834,2496899,29.3226375579834,27.49554443359375,17.238927841186523
13-03-2001,27.27272605895996,27.629234313964844,1486650,28.25311851501465,28.235294342041016,17.70271873474121
14-03-2001,25.08021354675293,25.178253173828125,6566505,26.292335510253906,25.623886108398438,16.065446853637695
15-03-2001,25.597148895263672,25.980392456054688,2934254,26.02495574951172,25.846702575683594,16.205148696899414
16-03-2001,25.303030014038086,25.7130126953125,3000901,25.846702575683594,25.31194305419922,15.869866371154785
19-03-2001,24.59893035888672,25.267379760742188,1772199,25.27629280090332,24.759357452392578,15.523409843444824
20-03-2001,24.08199691772461,24.95543670654297,2679448,25.04456329345703,24.24242401123047,15.19931411743164
21-03-2001,24.117647171020508,24.197860717773438,1979993,24.910873413085938,24.67023277282715,15.467538833618164
22-03-2001,22.72727394104004,24.509803771972656,3851826,24.509803771972656,23.21746826171875,14.55669116973877
23-03-2001,23.440284729003906,23.52941131591797,2600347,24.509803771972656,24.509803771972656,15.366952896118164
26-03-2001,24.064170837402344,24.732620239257812,2616504,24.95543670654297,24.68805694580078,15.478710174560547
27-03-2001,24.2869873046875,24.465240478515625,1193023,25.0,24.830659866333008,15.568122863769531
28-03-2001,24.732620239257812,24.95543670654297,1642047,25.40106964111328,25.0,15.674286842346191
29-03-2001,24.821746826171875,24.95543670654297,1727543,26.292335510253906,25.32976722717285,15.881049156188965
30-03-2001,25.579322814941406,25.75757598876953,2024873,26.809268951416016,26.78253173828125,16.791885375976562
02-04-2001,26.327985763549805,26.648841857910156,2532691,27.201425552368164,27.005348205566406,16.931591033935547
03-04-2001,25.623886108398438,27.049911499023438,2009278,27.049911499023438,26.176471710205078,16.411903381347656
04-04-2001,25.7130126953125,25.95365333557129,1464322,26.363636016845703,25.98930549621582,16.294557571411133
05-04-2001,25.935829162597656,26.06951904296875,2197100,26.73796844482422,26.73796844482422,16.763948440551758
06-04-2001,25.75757598876953,26.515151977539062,2525959,26.666667938232422,26.443849563598633,16.579544067382812
09-04-2001,26.06951904296875,26.443849563598633,934514,26.71122932434082,26.693405151367188,16.736007690429688
10-04-2001,26.292335510253906,26.73796844482422,2609884,26.74688148498535,26.693405151367188,16.736007690429688
11-04-2001,25.55258560180664,26.604278564453125,2305598,26.604278564453125,25.935829162597656,16.26102638244629
12-04-2001,25.891265869140625,26.158645629882812,3603191,26.639928817749023,26.604278564453125,16.680130004882812
16-04-2001,26.488414764404297,26.604278564453125,1271563,26.960784912109375,26.960784912109375,16.903648376464844
17-04-2001,26.622102737426758,26.82709312438965,993194,27.522281646728516,26.86274528503418,16.842178344726562
18-04-2001,26.604278564453125,27.361854553222656,1316555,27.58466911315918,26.73796844482422,16.763948440551758
19-04-2001,26.417112350463867,26.559715270996094,1641262,26.916221618652344,26.417112350463867,16.562776565551758
20-04-2001,25.623886108398438,26.417112350463867,2156484,26.73796844482422,25.891265869140625,16.233091354370117
23-04-2001,25.347593307495117,26.11408233642578,1342249,26.292335510253906,25.76648712158203,16.154857635498047
24-04-2001,25.133689880371094,25.76648712158203,1153528,25.980392456054688,25.40106964111328,15.92574405670166
25-04-2001,25.178253173828125,25.40106964111328,1888102,25.623886108398438,25.490196228027344,15.981634140014648
26-04-2001,25.597148895263672,25.802139282226562,2228853,26.292335510253906,25.7486629486084,16.143680572509766
27-04-2001,25.623886108398438,25.75757598876953,782371,26.051692962646484,25.91800308227539,16.24985122680664
30-04-2001,25.35650634765625,25.935829162597656,1069042,26.38146209716797,25.846702575683594,16.205148696899414
01-05-2001,25.445632934570312,25.75757598876953,968174,26.292335510253906,26.292335510253906,16.484546661376953
02-05-2001,25.294118881225586,26.292335510253906,1547687,26.47058868408203,25.882352828979492,16.22749900817871
03-05-2001,25.303030014038086,25.614973068237305,1104833,25.846702575683594,25.802139282226562,16.17720603942871
04-05-2001,25.40106964111328,25.445632934570312,1531642,26.38146209716797,26.38146209716797,16.540422439575195
07-05-2001,25.819963455200195,26.336898803710938,1720138,26.443849563598633,26.051692962646484,16.33367156982422
